country,zip,City,St.,State,County,Admin-code,lat,long
US,52325,PARNELL,Iowa,IA,Iowa,95,41.5702,-92.0052
US,52334,SOUTH AMANA,Iowa,IA,Iowa,95,41.7576,-91.9263
US,52347,VICTOR,Iowa,IA,Iowa,95,41.729,-92.2842
US,52357,WEST AMANA,Iowa,IA,Iowa County,95,41.803,-91.9336
US,52361,WILLIAMSBURG,Iowa,IA,Iowa,95,41.6393,-92.024
US,52030,ANDREW,Iowa,IA,Jackson,97,42.1641,-90.6107
US,52031,BELLEVUE,Iowa,IA,Jackson,97,42.2582,-90.4356
US,52054,LA MOTTE,Iowa,IA,Jackson,97,42.3044,-90.6177
US,52060,MAQUOKETA,Iowa,IA,Jackson,97,42.0778,-90.6771
US,52064,MILES,Iowa,IA,Jackson,97,42.1006,-90.3367
US,52069,PRESTON,Iowa,IA,Jackson,97,42.0539,-90.3954
US,52070,SABULA,Iowa,IA,Jackson,97,42.0737,-90.1955
US,52071,SAINT DONATUS,Iowa,IA,Jackson,97,42.3196,-90.4903
US,52074,SPRAGUEVILLE,Iowa,IA,Jackson,97,42.0727,-90.473
US,52075,SPRINGBROOK,Iowa,IA,Jackson,97,42.1674,-90.4846
US,52207,BALDWIN,Iowa,IA,Jackson,97,42.0732,-90.82
US,52309,MONMOUTH,Iowa,IA,Jackson,97,42.0772,-90.8786
US,50028,BAXTER,Iowa,IA,Jasper,99,41.8204,-93.1583
US,50054,COLFAX,Iowa,IA,Jasper,99,41.6788,-93.2588
US,50127,IRA,Iowa,IA,Jasper,99,41.7771,-93.2058
US,50135,KELLOGG,Iowa,IA,Jasper,99,41.7184,-92.9114
US,50137,KILLDUFF,Iowa,IA,Jasper,99,41.6594,-92.9391
US,50153,LYNNVILLE,Iowa,IA,Jasper,99,41.5698,-92.7877
US,50168,MINGO,Iowa,IA,Jasper,99,41.7898,-93.288
US,50170,MONROE,Iowa,IA,Jasper,99,41.5356,-93.0726
US,50208,NEWTON,Iowa,IA,Jasper,99,41.6992,-93.0455
US,50228,PRAIRIE CITY,Iowa,IA,Jasper,99,41.5854,-93.241
US,50232,REASNOR,Iowa,IA,Jasper,99,41.5798,-93.0198
US,50251,SULLY,Iowa,IA,Jasper,99,41.574,-92.8451
US,52533,BATAVIA,Iowa,IA,Jefferson,101,40.9905,-92.1431
US,52556,FAIRFIELD,Iowa,IA,Jefferson,101,41.0039,-91.9576
US,52557,FAIRFIELD,Iowa,IA,Jefferson,101,41.0166,-91.9682
US,52567,LIBERTYVILLE,Iowa,IA,Jefferson,101,40.9499,-92.025
US,52580,PACKWOOD,Iowa,IA,Jefferson,101,41.1228,-92.0664
US,52635,LOCKRIDGE,Iowa,IA,Jefferson,101,41.0119,-91.7645
US,52235,HILLS,Iowa,IA,Johnson,103,41.5557,-91.5308
US,52240,IOWA CITY,Iowa,IA,Johnson,103,41.6355,-91.5016
US,52241,CORALVILLE,Iowa,IA,Johnson,103,41.6937,-91.5906
US,52242,IOWA CITY,Iowa,IA,Johnson,103,41.6627,-91.5477
US,52243,IOWA CITY,Iowa,IA,Johnson,103,41.6427,-91.6
US,52244,IOWA CITY,Iowa,IA,Johnson,103,41.5727,-91.6619
US,52245,IOWA CITY,Iowa,IA,Johnson,103,41.6649,-91.5151
US,52246,IOWA CITY,Iowa,IA,Johnson,103,41.6438,-91.5669
US,52317,NORTH LIBERTY,Iowa,IA,Johnson,103,41.7443,-91.6061
US,52319,OAKDALE,Iowa,IA,Johnson,103,41.6427,-91.6
US,52322,OXFORD,Iowa,IA,Johnson,103,41.6507,-91.7724
US,52333,SOLON,Iowa,IA,Johnson,103,41.8099,-91.5086
US,52338,SWISHER,Iowa,IA,Johnson,103,41.8268,-91.6739
US,52340,TIFFIN,Iowa,IA,Johnson,103,41.7018,-91.6773
US,52755,LONE TREE,Iowa,IA,Johnson,103,41.4988,-91.4363
US,52205,ANAMOSA,Iowa,IA,Jones,105,42.1078,-91.2851
US,52212,CENTER JUNCTION,Iowa,IA,Jones,105,42.0926,-91.067
US,52230,HALE,Iowa,IA,Jones County,105,42.0125,-91.059
US,52252,LANGWORTHY,Iowa,IA,Jones,105,42.192,-91.2258
US,52305,MARTELLE,Iowa,IA,Jones,105,42.0035,-91.3217
US,52310,MONTICELLO,Iowa,IA,Jones,105,42.2326,-91.1989
US,52312,MORLEY,Iowa,IA,Jones,105,42.006,-91.2459
US,52320,OLIN,Iowa,IA,Jones,105,41.9954,-91.1409
US,52321,ONSLOW,Iowa,IA,Jones,105,42.1235,-90.9731
US,52323,OXFORD JUNCTION,Iowa,IA,Jones,105,41.9854,-90.9543
US,52331,SCOTCH GROVE,Iowa,IA,Jones County,105,42.1662,-91.0797
US,52362,WYOMING,Iowa,IA,Jones,105,42.0604,-90.994
US,50104,GIBSON,Iowa,IA,Keokuk,107,41.4868,-92.3867
US,50136,KESWICK,Iowa,IA,Keokuk,107,41.4613,-92.2395
US,50255,THORNBURG,Iowa,IA,Keokuk,107,41.3363,-92.1784
US,50268,WHAT CHEER,Iowa,IA,Keokuk,107,41.3953,-92.3548
US,52231,HARPER,Iowa,IA,Keokuk,107,41.3728,-92.0388
US,52248,KEOTA,Iowa,IA,Keokuk,107,41.3504,-91.9641
US,52250,KINROSS,Iowa,IA,Keokuk County,107,41.4698,-92.0025
US,52335,SOUTH ENGLISH,Iowa,IA,Keokuk,107,41.4529,-92.068
US,52355,WEBSTER,Iowa,IA,Keokuk,107,41.4364,-92.1765
US,52550,DELTA,Iowa,IA,Keokuk,107,41.3167,-92.3359
US,52562,HAYESVILLE,Iowa,IA,Keokuk,107,41.3363,-92.1784
US,52563,HEDRICK,Iowa,IA,Keokuk,107,41.1826,-92.3097
US,52568,MARTINSBURG,Iowa,IA,Keokuk,107,41.1948,-92.2715
US,52576,OLLIE,Iowa,IA,Keokuk,107,41.2001,-92.1354
US,52585,RICHLAND,Iowa,IA,Keokuk,107,41.1939,-91.9739
US,52591,SIGOURNEY,Iowa,IA,Keokuk,107,41.3301,-92.2019
US,50451,LAKOTA,Iowa,IA,Kossuth,109,43.3953,-94.0705
US,50480,TITONKA,Iowa,IA,Kossuth,109,43.2456,-94.0367
US,50483,WESLEY,Iowa,IA,Kossuth,109,43.0977,-94.0038
US,50511,ALGONA,Iowa,IA,Kossuth,109,43.066,-94.2306
US,50517,BANCROFT,Iowa,IA,Kossuth,109,43.2935,-94.2108
US,50522,BURT,Iowa,IA,Kossuth,109,43.2062,-94.2122
US,50539,FENTON,Iowa,IA,Kossuth,109,43.242,-94.4044
US,50556,LEDYARD,Iowa,IA,Kossuth,109,43.4346,-94.1503
US,50559,LONE ROCK,Iowa,IA,Kossuth,109,43.1666,-94.3586
US,50560,LU VERNE,Iowa,IA,Kossuth,109,42.9868,-94.0959
US,50590,SWEA CITY,Iowa,IA,Kossuth,109,43.4022,-94.3193
US,50598,WHITTEMORE,Iowa,IA,Kossuth,109,43.0261,-94.4064
US,52619,ARGYLE,Iowa,IA,Lee,111,40.5657,-91.5639
US,52624,DENMARK,Iowa,IA,Lee,111,40.7434,-91.3239
US,52625,DONNELLSON,Iowa,IA,Lee,111,40.6612,-91.5745
US,52627,FORT MADISON,Iowa,IA,Lee,111,40.633,-91.3398
US,52631,HOUGHTON,Iowa,IA,Lee,111,40.77,-91.6138
US,52632,KEOKUK,Iowa,IA,Lee,111,40.4094,-91.3982
US,52639,MONTROSE,Iowa,IA,Lee,111,40.5139,-91.424
US,52648,PILOT GROVE,Iowa,IA,Lee,111,40.5947,-91.4156
US,52656,WEST POINT,Iowa,IA,Lee,111,40.715,-91.4397
US,52657,SAINT PAUL,Iowa,IA,Lee,111,40.7587,-91.4783
US,52658,WEVER,Iowa,IA,Lee,111,40.7067,-91.2268
US,52202,ALBURNETT,Iowa,IA,Linn,113,42.1583,-91.6392
US,52213,CENTER POINT,Iowa,IA,Linn,113,42.1898,-91.7758
US,52214,CENTRAL CITY,Iowa,IA,Linn,113,42.1982,-91.4914
US,52218,COGGON,Iowa,IA,Linn,113,42.2792,-91.5413
US,52219,PRAIRIEBURG,Iowa,IA,Linn,113,42.231,-91.3954
US,52227,ELY,Iowa,IA,Linn,113,41.8943,-91.5738
US,52228,FAIRFAX,Iowa,IA,Linn,113,41.9153,-91.7801
US,52233,HIAWATHA,Iowa,IA,Linn,113,42.0425,-91.677
US,52253,LISBON,Iowa,IA,Linn,113,41.9212,-91.3861
US,52302,MARION,Iowa,IA,Linn,113,42.0411,-91.5941
US,52314,MOUNT VERNON,Iowa,IA,Linn,113,41.9287,-91.4274
US,52324,PALO,Iowa,IA,Linn,113,42.0365,-91.7877
US,52328,ROBINS,Iowa,IA,Linn,113,42.0731,-91.6648
US,52336,SPRINGVILLE,Iowa,IA,Linn,113,42.0607,-91.4394
US,52341,TODDVILLE,Iowa,IA,Linn,113,42.1039,-91.729
US,52344,TROY MILLS,Iowa,IA,Linn,113,42.0794,-91.5992
US,52350,VIOLA,Iowa,IA,Linn,113,42.0912,-91.385
US,52352,WALKER,Iowa,IA,Linn,113,42.272,-91.7302
US,52401,CEDAR RAPIDS,Iowa,IA,Linn,113,41.9743,-91.6554
US,52402,CEDAR RAPIDS,Iowa,IA,Linn,113,42.0188,-91.6612
US,52403,CEDAR RAPIDS,Iowa,IA,Linn,113,41.9843,-91.6259
US,52404,CEDAR RAPIDS,Iowa,IA,Linn,113,41.9521,-91.6853
US,52405,CEDAR RAPIDS,Iowa,IA,Linn,113,41.9804,-91.7098
US,52406,CEDAR RAPIDS,Iowa,IA,Linn,113,42.2872,-91.7775
US,52407,CEDAR RAPIDS,Iowa,IA,Linn,113,42.0794,-91.5992
US,52408,CEDAR RAPIDS,Iowa,IA,Linn,113,42.0794,-91.5992
US,52409,CEDAR RAPIDS,Iowa,IA,Linn,113,42.0794,-91.5992
US,52410,CEDAR RAPIDS,Iowa,IA,Linn,113,42.0794,-91.5992
US,52411,CEDAR RAPIDS,Iowa,IA,Linn,113,42.0493,-91.7263
US,52497,CEDAR RAPIDS,Iowa,IA,Linn,113,42.0794,-91.5992
US,52498,CEDAR RAPIDS,Iowa,IA,Linn,113,42.0794,-91.5992
US,52499,CEDAR RAPIDS,Iowa,IA,Linn,113,42.0794,-91.5992
US,52640,MORNING SUN,Iowa,IA,Louisa,115,41.0984,-91.2581
US,52646,OAKVILLE,Iowa,IA,Louisa,115,41.1003,-91.0439
US,52653,WAPELLO,Iowa,IA,Louisa,115,41.207,-91.1719
US,52737,COLUMBUS CITY,Iowa,IA,Louisa,115,41.2593,-91.3747
US,52738,COLUMBUS JUNCTION,Iowa,IA,Louisa,115,41.2926,-91.3006
US,52752,GRANDVIEW,Iowa,IA,Louisa,115,41.2567,-91.1967
US,52754,LETTS,Iowa,IA,Louisa,115,41.293,-91.204
US,50049,CHARITON,Iowa,IA,Lucas,117,41.0226,-93.3042
US,50068,DERBY,Iowa,IA,Lucas,117,40.9355,-93.4796
US,50151,LUCAS,Iowa,IA,Lucas,117,41.0585,-93.4836
US,50238,RUSSELL,Iowa,IA,Lucas,117,40.9456,-93.1784
US,50272,WILLIAMSON,Iowa,IA,Lucas,117,41.0959,-93.2559
US,51230,ALVORD,Iowa,IA,Lyon,119,43.3201,-96.291
US,51235,DOON,Iowa,IA,Lyon,119,43.2872,-96.202
US,51237,GEORGE,Iowa,IA,Lyon,119,43.3439,-95.9894
US,51240,INWOOD,Iowa,IA,Lyon,119,43.3047,-96.4363
US,51241,LARCHWOOD,Iowa,IA,Lyon,119,43.4387,-96.4252
US,51242,LESTER,Iowa,IA,Lyon,119,43.4443,-96.3361
US,51243,LITTLE ROCK,Iowa,IA,Lyon,119,43.4496,-95.8926
US,51246,ROCK RAPIDS,Iowa,IA,Lyon,119,43.4272,-96.1781
US,50033,BEVINGTON,Iowa,IA,Madison,121,41.363,-93.7928
US,50072,EARLHAM,Iowa,IA,Madison,121,41.4709,-94.1294
US,50155,MACKSBURG,Iowa,IA,Madison,121,41.2104,-94.1825
US,50218,PATTERSON,Iowa,IA,Madison,121,41.3499,-93.8803
US,50222,PERU,Iowa,IA,Madison,121,41.2145,-93.9437
US,50240,SAINT CHARLES,Iowa,IA,Madison,121,41.2924,-93.8242
US,50257,TRURO,Iowa,IA,Madison,121,41.2076,-93.841
US,50273,WINTERSET,Iowa,IA,Madison,121,41.3391,-94.0088
US,50027,BARNES CITY,Iowa,IA,Mahaska,123,41.4883,-92.4703
US,50143,LEIGHTON,Iowa,IA,Mahaska,123,41.3647,-92.8081
US,50207,NEW SHARON,Iowa,IA,Mahaska,123,41.464,-92.6848
US,50253,TAINTOR,Iowa,IA,Mahaska County,123,41.5011,-92.7382
US,52534,BEACON,Iowa,IA,Mahaska,123,41.272,-92.6819
US,52543,CEDAR,Iowa,IA,Mahaska,123,41.2121,-92.509
US,52561,FREMONT,Iowa,IA,Mahaska,123,41.2117,-92.4362
US,52577,OSKALOOSA,Iowa,IA,Mahaska,123,41.2942,-92.6439
US,52586,ROSE HILL,Iowa,IA,Mahaska,123,41.3309,-92.472
US,52595,UNIVERSITY PARK,Iowa,IA,Mahaska,123,41.2864,-92.6184
US,50044,BUSSEY,Iowa,IA,Marion,125,41.2094,-92.8963
US,50057,COLUMBIA,Iowa,IA,Marion,125,41.1838,-93.1582
US,50062,DALLAS,Iowa,IA,Marion,125,41.2213,-93.2535
US,50116,HAMILTON,Iowa,IA,Marion,125,41.19,-92.959
US,50119,HARVEY,Iowa,IA,Marion,125,41.303,-92.9318
US,50138,KNOXVILLE,Iowa,IA,Marion,125,41.3164,-93.0954
US,50163,MELCHER,Iowa,IA,Marion,125,41.2422,-93.1732
US,50197,KNOXVILLE,Iowa,IA,Marion,125,41.3345,-93.0992
US,50198,KNOXVILLE,Iowa,IA,Marion,125,41.3345,-93.0992
US,50214,OTLEY,Iowa,IA,Marion,125,41.4518,-93.0348
US,50219,PELLA,Iowa,IA,Marion,125,41.4082,-92.9172
US,50221,PERSHING,Iowa,IA,Marion County,125,41.3055,-93.0957
US,50225,PLEASANTVILLE,Iowa,IA,Marion,125,41.3738,-93.2712
US,50252,SWAN,Iowa,IA,Marion,125,41.4636,-93.301
US,50256,TRACY,Iowa,IA,Marion,125,41.2756,-92.8753
US,50005,ALBION,Iowa,IA,Marshall,127,42.1143,-92.9882
US,50051,CLEMONS,Iowa,IA,Marshall,127,42.09,-93.1688
US,50078,FERGUSON,Iowa,IA,Marshall,127,41.9374,-92.865
US,50106,GILMAN,Iowa,IA,Marshall,127,41.9012,-92.8101
US,50120,HAVERHILL,Iowa,IA,Marshall,127,41.9337,-92.9829
US,50141,LAUREL,Iowa,IA,Marshall,127,41.8829,-92.9263
US,50142,LE GRAND,Iowa,IA,Marshall,127,42.0066,-92.7756
US,50148,LISCOMB,Iowa,IA,Marshall,127,42.184,-92.9833
US,50158,MARSHALLTOWN,Iowa,IA,Marshall,127,42.0405,-92.9127
US,50162,MELBOURNE,Iowa,IA,Marshall,127,41.9323,-93.0856
US,50234,RHODES,Iowa,IA,Marshall,127,41.9177,-93.1796
US,50239,SAINT ANTHONY,Iowa,IA,Marshall,127,42.152,-93.1824
US,50247,STATE CENTER,Iowa,IA,Marshall,127,42.0109,-93.1673
US,50637,GREEN MOUNTAIN,Iowa,IA,Marshall County,127,42.1016,-92.8201
US,51533,EMERSON,Iowa,IA,Mills,129,41.0284,-95.4106
US,51534,GLENWOOD,Iowa,IA,Mills,129,41.047,-95.7389
US,51540,HASTINGS,Iowa,IA,Mills,129,41.0132,-95.5008
US,51541,HENDERSON,Iowa,IA,Mills,129,41.1254,-95.4586
US,51551,MALVERN,Iowa,IA,Mills,129,41.0074,-95.584
US,51554,MINEOLA,Iowa,IA,Mills,129,41.1414,-95.7005
US,51561,PACIFIC JUNCTION,Iowa,IA,Mills,129,41.0271,-95.8046
US,51571,SILVER CITY,Iowa,IA,Mills,129,41.113,-95.6269
US,50426,CARPENTER,Iowa,IA,Mitchell,131,43.4149,-93.0028
US,50454,LITTLE CEDAR,Iowa,IA,Mitchell,131,43.3919,-92.7344
US,50455,MC INTIRE,Iowa,IA,Mitchell,131,43.45,-92.6048
US,50460,ORCHARD,Iowa,IA,Mitchell,131,43.2355,-92.72
US,50461,OSAGE,Iowa,IA,Mitchell,131,43.2872,-92.8144
US,50472,SAINT ANSGAR,Iowa,IA,Mitchell,131,43.4061,-92.9235
US,50476,STACYVILLE,Iowa,IA,Mitchell,131,43.4457,-92.761
US,50481,TOETERVILLE,Iowa,IA,Mitchell,131,43.3564,-92.789
US,51010,CASTANA,Iowa,IA,Monona,133,42.1054,-95.9431
US,51034,MAPLETON,Iowa,IA,Monona,133,42.1585,-95.7909
US,51040,ONAWA,Iowa,IA,Monona,133,42.037,-96.1072
US,51051,RODNEY,Iowa,IA,Monona,133,42.198,-95.9769
US,51059,TURIN,Iowa,IA,Monona,133,42.0332,-95.9651
US,51060,UTE,Iowa,IA,Monona,133,42.0581,-95.7125
US,51063,WHITING,Iowa,IA,Monona,133,42.1522,-96.1822
US,51523,BLENCOE,Iowa,IA,Monona,133,41.9237,-96.0827
US,51558,MOORHEAD,Iowa,IA,Monona,133,41.9186,-95.829
US,51572,SOLDIER,Iowa,IA,Monona,133,41.9942,-95.7825
US,50150,LOVILIA,Iowa,IA,Monroe,135,41.1272,-92.9293
US,52531,ALBIA,Iowa,IA,Monroe,135,41.0287,-92.7946
US,52569,MELROSE,Iowa,IA,Monroe,135,40.9665,-93.0145
US,50847,GRANT,Iowa,IA,Montgomery,137,41.1427,-94.9842
US,50864,VILLISCA,Iowa,IA,Montgomery,137,40.9437,-94.9796
US,51532,ELLIOTT,Iowa,IA,Montgomery,137,41.1306,-95.1602
US,51566,RED OAK,Iowa,IA,Montgomery,137,41.0079,-95.2269
US,51573,STANTON,Iowa,IA,Montgomery,137,40.9859,-95.0988
US,51591,RED OAK,Iowa,IA,Montgomery,137,41.0303,-95.1562
US,52720,ATALISSA,Iowa,IA,Muscatine,139,41.5614,-91.1748
US,52739,CONESVILLE,Iowa,IA,Muscatine,139,41.3805,-91.3465
US,52749,FRUITLAND,Iowa,IA,Muscatine,139,41.3486,-91.1237
US,52759,MONTPELIER,Iowa,IA,Muscatine,139,41.4625,-90.8088
US,52760,MOSCOW,Iowa,IA,Muscatine,139,41.5646,-91.0859
US,52761,MUSCATINE,Iowa,IA,Muscatine,139,41.4304,-91.0509
US,52766,NICHOLS,Iowa,IA,Muscatine,139,41.4766,-91.2931
US,52769,STOCKTON,Iowa,IA,Muscatine,139,41.5583,-90.8473
US,52776,WEST LIBERTY,Iowa,IA,Muscatine,139,41.5701,-91.2668
US,52778,WILTON,Iowa,IA,Muscatine,139,41.5858,-91.01
US,51009,CALUMET,Iowa,IA,O'Brien,141,42.9444,-95.5515
US,51046,PAULLINA,Iowa,IA,O'Brien,141,42.9703,-95.7083
US,51058,SUTHERLAND,Iowa,IA,O'Brien,141,42.9826,-95.4807
US,51201,SHELDON,Iowa,IA,O'Brien,141,43.1808,-95.8401
US,51231,ARCHER,Iowa,IA,O'Brien,141,43.1179,-95.7417
US,51245,PRIMGHAR,Iowa,IA,O'Brien,141,43.0759,-95.6533
US,51248,SANBORN,Iowa,IA,O'Brien,141,43.189,-95.6622
US,51346,HARTLEY,Iowa,IA,O'Brien,141,43.18,-95.4817
US,51232,ASHTON,Iowa,IA,Osceola,143,43.3053,-95.7655
US,51249,SIBLEY,Iowa,IA,Osceola,143,43.4069,-95.7424
US,51330,ALLENDORF,Iowa,IA,Osceola,143,43.4153,-95.6434
US,51345,HARRIS,Iowa,IA,Osceola,143,43.4568,-95.4426
US,51349,MAY CITY,Iowa,IA,Osceola,143,43.3779,-95.6248
US,51350,MELVIN,Iowa,IA,Osceola,143,43.2845,-95.593
US,51354,OCHEYEDAN,Iowa,IA,Osceola,143,43.391,-95.5204
US,51601,SHENANDOAH,Iowa,IA,Page,145,40.7581,-95.3648
US,51602,SHENANDOAH,Iowa,IA,Page,145,40.7383,-95.1493
US,51603,SHENANDOAH,Iowa,IA,Page,145,40.7383,-95.1493
US,51630,BLANCHARD,Iowa,IA,Page,145,40.6122,-95.2054
US,51631,BRADDYVILLE,Iowa,IA,Page,145,40.5991,-94.9956
US,51632,CLARINDA,Iowa,IA,Page,145,40.7491,-95.038
US,51636,COIN,Iowa,IA,Page,145,40.6686,-95.2217
US,51637,COLLEGE SPRINGS,Iowa,IA,Page,145,40.6249,-95.1157
US,51638,ESSEX,Iowa,IA,Page,145,40.8404,-95.2888
US,51647,NORTHBORO,Iowa,IA,Page,145,40.6127,-95.3096
US,51651,SHAMBAUGH,Iowa,IA,Page,145,40.6575,-95.025
US,51656,YORKTOWN,Iowa,IA,Page,145,40.7374,-95.1562
US,51693,SHENANDOAH,Iowa,IA,Page County,145,40.7594,-95.3692
US,50515,AYRSHIRE,Iowa,IA,Palo Alto,147,43.037,-94.8478
US,50527,CURLEW,Iowa,IA,Palo Alto,147,42.9633,-94.7975
US,50528,CYLINDER,Iowa,IA,Palo Alto,147,43.1507,-94.5107
US,50536,EMMETSBURG,Iowa,IA,Palo Alto,147,43.1082,-94.6825
US,50562,MALLARD,Iowa,IA,Palo Alto,147,42.9417,-94.6746
US,50580,RODMAN,Iowa,IA,Palo Alto County,147,43.0372,-94.5003
US,50597,WEST BEND,Iowa,IA,Palo Alto,147,42.9574,-94.4564
US,51342,GRAETTINGER,Iowa,IA,Palo Alto,147,43.2277,-94.7334
US,51358,RUTHVEN,Iowa,IA,Palo Alto,147,43.1448,-94.8842
US,51001,AKRON,Iowa,IA,Plymouth,149,42.8354,-96.5225
US,51008,BRUNSVILLE,Iowa,IA,Plymouth,149,42.8093,-96.2626
US,51017,CRAIG,Iowa,IA,Plymouth,149,42.8962,-96.3095
US,51024,HINTON,Iowa,IA,Plymouth,149,42.604,-96.305
US,51028,KINGSLEY,Iowa,IA,Plymouth,149,42.6191,-95.9762
US,51031,LE MARS,Iowa,IA,Plymouth,149,42.7962,-96.1704
US,51038,MERRILL,Iowa,IA,Plymouth,149,42.7047,-96.2283
US,51045,OYENS,Iowa,IA,Plymouth,149,42.8199,-96.0566
US,51050,REMSEN,Iowa,IA,Plymouth,149,42.8149,-95.9544
US,51057,STRUBLE,Iowa,IA,Plymouth,149,42.8376,-96.1786
US,51062,WESTFIELD,Iowa,IA,Plymouth,149,42.6953,-96.492
US,50540,FONDA,Iowa,IA,Pocahontas,151,42.6051,-94.8297
US,50546,HAVELOCK,Iowa,IA,Pocahontas,151,42.8411,-94.7252
US,50553,FONDA,Iowa,IA,Pocahontas County,151,42.5205,-94.8544
US,50554,LAURENS,Iowa,IA,Pocahontas,151,42.8409,-94.8508
US,50571,PALMER,Iowa,IA,Pocahontas,151,42.6419,-94.5432
US,50573,PLOVER,Iowa,IA,Pocahontas,151,42.8648,-94.6197
US,50574,POCAHONTAS,Iowa,IA,Pocahontas,151,42.7296,-94.6737
US,50581,ROLFE,Iowa,IA,Pocahontas,151,42.8082,-94.5166
US,50593,VARINA,Iowa,IA,Pocahontas,151,42.6598,-94.8979
US,50007,ALLEMAN,Iowa,IA,Polk,153,41.8159,-93.6063
US,50009,ALTOONA,Iowa,IA,Polk,153,41.6475,-93.4724
US,50015,ANKENY,Iowa,IA,Polk,153,41.6727,-93.5722
US,50021,ANKENY,Iowa,IA,Polk,153,41.7212,-93.5682
US,50023,ANKENY,Iowa,IA,Polk County,153,41.7194,-93.6266
US,50032,BERWICK,Iowa,IA,Polk,153,41.6658,-93.5432
US,50035,BONDURANT,Iowa,IA,Polk,153,41.7017,-93.4527
US,50073,ELKHART,Iowa,IA,Polk,153,41.8114,-93.4855
US,50111,GRIMES,Iowa,IA,Polk,153,41.7018,-93.7821
US,50131,JOHNSTON,Iowa,IA,Polk,153,41.673,-93.7028
US,50169,MITCHELLVILLE,Iowa,IA,Polk,153,41.6609,-93.37
US,50226,POLK CITY,Iowa,IA,Polk,153,41.7549,-93.6893
US,50237,RUNNELLS,Iowa,IA,Polk,153,41.5515,-93.4202
US,50243,SHELDAHL,Iowa,IA,Polk,153,41.8571,-93.6973
US,50265,WEST DES MOINES,Iowa,IA,Polk,153,41.5805,-93.7447
US,50266,WEST DES MOINES,Iowa,IA,Polk,153,41.5695,-93.7994
US,50301,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50302,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50303,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50304,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50305,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50306,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50307,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50308,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50309,DES MOINES,Iowa,IA,Polk,153,41.5887,-93.6212
US,50310,DES MOINES,Iowa,IA,Polk,153,41.6255,-93.6736
US,50311,DES MOINES,Iowa,IA,Polk,153,41.601,-93.6729
US,50312,DES MOINES,Iowa,IA,Polk,153,41.5855,-93.6719
US,50313,DES MOINES,Iowa,IA,Polk,153,41.6381,-93.6203
US,50314,DES MOINES,Iowa,IA,Polk,153,41.603,-93.633
US,50315,DES MOINES,Iowa,IA,Polk,153,41.5444,-93.6192
US,50316,DES MOINES,Iowa,IA,Polk,153,41.6092,-93.6
US,50317,DES MOINES,Iowa,IA,Polk,153,41.6122,-93.5296
US,50318,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50319,DES MOINES,Iowa,IA,Polk,153,41.5921,-93.604
US,50320,DES MOINES,Iowa,IA,Polk,153,41.5487,-93.5827
US,50321,DES MOINES,Iowa,IA,Polk,153,41.5476,-93.6618
US,50322,URBANDALE,Iowa,IA,Polk,153,41.6295,-93.723
US,50323,URBANDALE,Iowa,IA,Polk,153,41.6294,-93.7717
US,50324,WINDSOR HEIGHTS,Iowa,IA,Polk,153,41.6032,-93.7152
US,50325,CLIVE,Iowa,IA,Polk,153,41.6067,-93.7457
US,50327,DES MOINES,Iowa,IA,Polk,153,41.5815,-93.4848
US,50328,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50329,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50330,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50331,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50332,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50333,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50334,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50335,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50336,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50338,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50339,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50340,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50347,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50350,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50359,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50360,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50361,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50362,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50363,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50364,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50367,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
US,50368,DES MOINES,Iowa,IA,Polk,153,41.6727,-93.5722
